,utterance_id,noise_samples_beginning_16k,noise_sample_end_16k,target_speaker1_snr_db,time_duration
16959,20aa0105_1.8918_01qa0104_-1.8918.wav,4776,23077,0.1010396539697735,8.3629375
16960,40ja0113_1.2972_01sc0209_-1.2972.wav,1579,30812,0.5550846772562701,10.7803125
16961,40jo030y_0.18031_01ea010v_-0.18031.wav,25190,9692,1.97404661306342,11.2324375
16962,028c0217_2.3083_20ra010l_-2.3083.wav,7664,6305,1.5173334788418256,5.6530625
16963,01fa0113_0.43124_01sc020m_-0.43124.wav,19957,18443,-2.8964208859072675,7.3068125
16964,01cc020b_2.2848_027o0319_-2.2848.wav,2154,9157,0.9951367248778236,7.21125
16965,409o030e_1.6342_40oo0319_-1.6342.wav,4310,6079,-2.8809533423362117,7.4345625
16966,01ac021c_0.3985_01oa0106_-0.3985.wav,25852,13765,2.420159773538705,10.9805625
16967,20vo0103_0.53265_01ma010w_-0.53265.wav,13868,21300,1.4788773713246108,7.3015625
16968,20ea010o_0.69321_40oo0304_-0.69321.wav,16985,20675,-2.947229019003529,10.26775
16969,405c020w_1.2878_20bo010m_-1.2878.wav,19337,8763,5.449337228369807,8.7395625
16970,02cc0203_2.1704_403c021c_-2.1704.wav,13794,11554,3.4154937260896583,8.2151875
16971,40cc020x_0.74787_40ma010b_-0.74787.wav,2588,27077,4.743713453753752,8.754875
16972,01vc020e_0.9433_01nc021c_-0.9433.wav,20518,16841,-1.8307246442269656,10.5959375
16973,20sa010o_0.84627_01ao030n_-0.84627.wav,10375,31313,4.264413423404179,11.8875
16974,015c020n_2.1558_01lc020r_-2.1558.wav,17071,21583,-0.291260078395863,12.017125
16975,01uc0216_2.0971_40lo030c_-2.0971.wav,534,5150,2.506673986550682,12.7208125
16976,01xo0309_1.307_02bc0207_-1.307.wav,23293,19277,-1.5285352919336737,14.665125
16977,02eo030v_1.8795_01co030f_-1.8795.wav,9323,13449,1.108535284053576,8.186375
16978,20oa010t_2.3439_206c010a_-2.3439.wav,15946,6583,0.3608075980212462,5.8680625
16979,406o0308_0.15386_01vc020o_-0.15386.wav,29925,21974,3.965405665368767,12.118625
16980,40fo030b_0.72289_017c0218_-0.72289.wav,26985,12949,-1.0283925352725352,6.91675
16981,20fo010e_0.92117_40kc020s_-0.92117.wav,8002,23151,0.0857659762877274,9.5870625
16982,02ec020v_2.1069_20sa0106_-2.1069.wav,558,26398,-1.8352221984482744,8.996125
16983,01fc020u_1.1652_20va0111_-1.1652.wav,5961,6640,-0.6322721627308763,7.027125
16984,01ko0308_0.9444_01pc020x_-0.9444.wav,14152,7159,5.199740159941278,14.684125
16985,401c0217_1.9774_020o030o_-1.9774.wav,5739,19497,-1.379622708105566,7.9781875
16986,20ac010d_1.5812_20sc010d_-1.5812.wav,23111,1160,0.22194224603439,8.7769375
16987,028c0208_1.2684_40go0313_-1.2684.wav,15528,21927,1.8405460900399389,19.7625625
16988,40ha010v_1.0591_01dc021b_-1.0591.wav,21242,8412,2.2801043851147726,11.1644375
16989,20rc010l_1.7486_20jc010l_-1.7486.wav,1221,5608,-0.5423388066800339,10.4068125
16990,40ha0113_2.0798_01qa0101_-2.0798.wav,10758,23229,0.4152329104956234,9.191875
16991,01nc020d_0.72356_20ea010o_-0.72356.wav,5854,14418,-2.174845162476743,8.810125
16992,20ea0110_1.3615_209c0107_-1.3615.wav,29607,25813,2.9266982274095383,9.36375
16993,40ec021g_1.7912_40pa0104_-1.7912.wav,24118,2284,-2.301669394697045,9.913375
16994,01mo030c_1.2235_40mo0315_-1.2235.wav,6489,14006,0.5387585752761828,8.486875
16995,019a010d_1.1309_01na010j_-1.1309.wav,30317,21374,-2.148612897449905,12.408625
16996,20fa0107_2.1032_40oc021d_-2.1032.wav,28092,208,-2.4615306914472512,8.3354375
16997,40hc020t_2.1291_403c021a_-2.1291.wav,15458,30988,0.3440041790797199,11.5980625
16998,20ha0114_1.7065_024a010q_-1.7065.wav,4919,9644,-2.361336117518656,7.2976875
16999,017a0110_0.82138_20ja0110_-0.82138.wav,7464,4106,-0.4311522799213243,5.943125
17000,01ko0309_1.2212_01po0313_-1.2212.wav,17556,14819,-2.785830413247736,12.0619375
17001,019c020p_0.72007_01uo030y_-0.72007.wav,15653,5977,4.139379892214537,14.007625
17002,204a0102_0.08343_01ya0106_-0.08343.wav,4065,11810,2.834691163935254,6.07
17003,40kc0206_0.92569_40gc0216_-0.92569.wav,28823,3504,-1.9504685144788667,17.121875
17004,20ia0113_2.0763_01fc020y_-2.0763.wav,3363,24861,2.167531627886937,7.795875
17005,018c0212_1.2542_40ho0314_-1.2542.wav,23766,855,-0.6934831590395163,8.117625
17006,02ba010h_1.6013_02dc0210_-1.6013.wav,28860,13000,1.4393248250468114,9.480875
17007,018c0218_2.3767_020o030i_-2.3767.wav,8442,8216,-0.981433814317552,10.208125
17008,20so010i_0.82669_40ka010u_-0.82669.wav,28830,26810,1.1725195630854062,8.60775
17009,01do030m_0.91693_20vo010p_-0.91693.wav,26882,14245,4.871617639078188,13.2104375
17010,401o030b_0.8716_208o0102_-0.8716.wav,20893,9857,3.828450158971665,15.301875
17011,01xc020q_0.91215_024o030x_-0.91215.wav,24491,19619,1.1365877588108342,12.9883125
17012,01lc0201_1.1382_01sa010w_-1.1382.wav,1194,23182,-2.994548796073195,8.26875
17013,01sa010x_2.0035_20nc0104_-2.0035.wav,15828,4556,5.4875941789312765,12.494
17014,014c020b_2.2701_020o0306_-2.2701.wav,17964,8385,4.307501123083159,10.4695625
17015,01ac0216_1.2559_01co030l_-1.2559.wav,7670,27804,1.2839900619371374,9.1414375
17016,013c020u_2.2822_40ao0318_-2.2822.wav,11607,27387,3.5390735314924884,10.9260625
17017,206o0105_0.85457_20co010d_-0.85457.wav,19938,22780,5.841422951631838,17.589875
17018,20pa010y_0.91704_01uo030d_-0.91704.wav,14873,30503,2.259066080514572,8.076
17019,20ka0106_2.163_01ta010p_-2.163.wav,22157,27494,0.1574392636391541,9.8831875
17020,407c0204_2.4761_20ka0109_-2.4761.wav,2760,26574,0.7922932592930216,9.113375
17021,209c010p_1.7825_027a010h_-1.7825.wav,18523,26847,4.558817742018043,9.365375
17022,02ca010v_1.2732_026a0108_-1.2732.wav,13872,23871,2.864067952469876,8.255375
17023,01do030s_0.038094_02co030w_-0.038094.wav,7349,23819,-2.375983329859035,12.238875
17024,40go0313_0.21957_40ec0206_-0.21957.wav,23105,15730,5.642221316183589,19.8488125
17025,40ca010a_2.2687_20ea010y_-2.2687.wav,4533,10067,-1.942950025873311,6.3525
17026,021c020g_1.5227_011o030f_-1.5227.wav,21377,8236,-2.290664676587564,9.271125
17027,019o0312_0.97653_20sa0112_-0.97653.wav,5207,27802,-0.0229671648848865,8.9881875
17028,01la010r_2.3595_01gc021d_-2.3595.wav,28064,9194,2.6670187082719785,10.0488125
17029,01da010r_0.88889_405o0311_-0.88889.wav,30376,13514,-2.7574844738732587,8.358125
17030,20ba0105_0.15342_407o0319_-0.15342.wav,30314,8432,3.259371678128307,14.9316875
17031,409o030v_1.3949_027c021d_-1.3949.wav,11983,18631,1.3702146914044224,9.740625
17032,40la0113_0.27361_20hc010b_-0.27361.wav,8363,28560,5.00579379126164,8.3170625
17033,20ja0108_0.38128_40do030l_-0.38128.wav,5221,21967,3.0586811715801474,12.6114375
17034,207o010j_1.4243_209a010h_-1.4243.wav,26387,16301,-1.3176380448954317,11.608
17035,404a010f_1.7166_20ec010e_-1.7166.wav,3295,26763,-0.61967716115928,12.058625
17036,409a010u_1.2111_01uo030u_-1.2111.wav,8661,23402,1.3872598773911342,15.9184375
17037,205o0109_2.4293_401a010m_-2.4293.wav,7654,30136,4.578817204857556,12.541875
17038,022a010a_1.6722_024c020f_-1.6722.wav,24272,13621,2.970230880815661,8.4433125
17039,20so010j_0.057419_40ea010h_-0.057419.wav,3240,5483,-2.277292682403126,6.3651875
17040,01lc021e_1.2581_20pa010z_-1.2581.wav,26913,21031,2.452366311888129,8.3916875
17041,204o010l_1.3523_40co030s_-1.3523.wav,8421,17249,1.8372056896461528,11.584375
17042,40da0101_0.14492_01qa010x_-0.14492.wav,6122,7173,3.237340904606228,6.812
17043,01co030b_2.0431_02co030w_-2.0431.wav,25759,20064,-0.4257662008702203,15.769
17044,025c0204_0.77477_01so0307_-0.77477.wav,15699,29185,-0.63256077441911,15.5285
17045,205o0102_2.0619_01bc0210_-2.0619.wav,31514,1838,5.026919982717789,15.2645
17046,01ca010n_1.2785_20fc0109_-1.2785.wav,27158,12212,-0.7129428173778578,9.390125
17047,40pa010n_1.0563_20pc010e_-1.0563.wav,6387,16281,2.025194263593966,12.83675
17048,01fa0113_1.3624_01oc021d_-1.3624.wav,18282,31939,0.621349633432227,11.138
17049,01ya010x_1.3415_20kc010j_-1.3415.wav,12487,9788,3.554792184137251,10.5521875
17050,405c020u_0.41256_20fo010m_-0.41256.wav,29963,31371,1.6154689101383006,7.913375
17051,01qa0104_1.5822_02ba010x_-1.5822.wav,17177,21565,-0.3583930880369514,9.0435
17052,021o0301_0.19407_01jo030b_-0.19407.wav,20032,18597,-1.4051914304623403,14.5313125
17053,017c0208_1.0815_20ua010u_-1.0815.wav,28201,13439,5.288995440238013,11.3485625
17054,40mo0316_1.1848_01qo0301_-1.1848.wav,29415,31114,-1.3492398558270091,15.96325
17055,40pc0214_0.29652_40la010m_-0.29652.wav,21878,18437,-1.3194524687672582,9.4359375
17056,01yc0202_0.66284_20oa010m_-0.66284.wav,4103,25121,4.798736025408061,7.19875
17057,01ta010l_1.4146_012c0218_-1.4146.wav,30201,30660,-2.3189101195184056,12.991625
17058,01yc021d_0.067549_401o030f_-0.067549.wav,6651,17388,-2.815644850043088,13.0325
17059,40ja010w_2.3729_01jc020u_-2.3729.wav,16214,30549,-2.2012429396175883,9.7151875
17060,40ca010y_0.21144_021c020e_-0.21144.wav,28704,31717,0.6874624302620522,11.636875
17061,209a010j_0.84679_01co030s_-0.84679.wav,2461,258,-2.529676922379227,8.0015
17062,027c020o_2.0574_408o0319_-2.0574.wav,18387,16104,-2.035134994000977,10.8849375
17063,209a010n_1.9087_205o010o_-1.9087.wav,25331,20805,-2.661781174474174,14.8435
17064,01ic0203_1.8936_026c021d_-1.8936.wav,13223,22374,3.988242744670957,11.702125
17065,204a0108_0.37513_018o030z_-0.37513.wav,29120,15496,1.9914545972827729,15.4146875
17066,01qc020a_1.5682_40nc0210_-1.5682.wav,23497,23847,0.2075212058004085,9.821875
17067,20ma010s_1.173_01rc020l_-1.173.wav,18113,8037,2.01011309393383,6.454375
17068,20oc010j_1.8178_023c0201_-1.8178.wav,17469,19146,1.7362728185338874,30.9425625
17069,20ac010a_0.74144_01uo030v_-0.74144.wav,24402,21093,-0.0632817626978194,11.041625
17070,026a010d_0.98734_01mo030z_-0.98734.wav,19518,29110,5.528093688591227,11.9586875
17071,01fc0202_0.75632_027o0317_-0.75632.wav,29189,7502,-0.090356778902719,32.73375
17072,40bo030b_0.82914_013o030g_-0.82914.wav,5615,22204,0.1128018379363222,8.2995625
17073,40pc020k_1.2238_01oo030f_-1.2238.wav,5616,22749,2.829780313105024,12.91375
17074,01dc020a_0.43749_012a010o_-0.43749.wav,4687,17429,-1.0930408714584776,8.754875
17075,20ic0101_0.046763_40lc020h_-0.046763.wav,28384,24892,2.630672598766325,8.50975
17076,40da010g_0.2987_20gc010j_-0.2987.wav,10982,6149,2.76873165057821,10.5706875
17077,01wc0213_0.53445_20ca0106_-0.53445.wav,11297,8065,2.816767268641909,6.730125
17078,01oc020a_0.6653_20qa0106_-0.6653.wav,2606,8955,-1.3186569213600403,11.0003125
17079,01ia010h_1.4347_019o030h_-1.4347.wav,21772,24533,2.634863253395274,12.1945
17080,20ga010v_2.2773_20ic010l_-2.2773.wav,2813,2917,5.815031445776357,8.558125
17081,40pa0104_2.2561_404o030d_-2.2561.wav,23899,23679,1.1308067891463347,12.200875
17082,024a010i_0.42691_029o0316_-0.42691.wav,8805,19737,-0.3391052060778019,10.3740625
17083,011a010n_1.5827_20fc010p_-1.5827.wav,3516,17345,-1.1432001096160902,6.5185
17084,01oc020m_2.3977_01ra010m_-2.3977.wav,13263,16706,-0.8381996354322121,11.88225
17085,209o010j_0.20392_20ka010z_-0.20392.wav,15461,11486,5.622137682911681,11.4841875
17086,40aa0107_0.30308_01ko0312_-0.30308.wav,31810,22426,3.9129562419001047,13.044625
17087,407c020l_1.4409_40io030l_-1.4409.wav,13507,21692,-2.821219830235686,8.4970625
17088,40fc020x_1.9245_023c021e_-1.9245.wav,1860,6455,-1.2964951897561,8.04525
17089,20uo010k_1.0945_20bo0107_-1.0945.wav,9858,24751,4.275276805912145,17.1830625
17090,208a0102_1.0659_01mo030k_-1.0659.wav,30637,26867,0.809411957985279,8.1306875
17091,40cc020b_1.6519_407o030m_-1.6519.wav,10073,5853,-2.9040195291625825,9.0178125
17092,01ua010d_1.4207_20da010h_-1.4207.wav,7029,30791,-2.960048897687465,9.4065
17093,01tc020r_0.16347_404a010c_-0.16347.wav,6875,6237,3.773120921601538,7.551
17094,20uc010e_0.038397_206a0104_-0.038397.wav,27366,19448,1.2053693841879438,9.245875
17095,20vo010k_2.4617_20ua010g_-2.4617.wav,28908,10391,5.699211625767136,6.7761875
17096,208c010p_0.26377_020c020x_-0.26377.wav,4434,11315,-1.3045035940728718,9.6643125
17097,40nc0217_2.4612_01kc021c_-2.4612.wav,20952,26043,2.1795646362532928,11.8911875
17098,019c020t_0.65177_024a010b_-0.65177.wav,6142,16937,2.648662936875512,6.557
17099,020a0105_1.3106_023a010z_-1.3106.wav,28252,23697,4.6506684315606925,8.750625
17100,01mo030u_2.0844_02co0301_-2.0844.wav,5268,8126,3.122666267319941,13.821625
17101,020o031d_1.3552_20ua010f_-1.3552.wav,4543,23428,3.2317443107168087,6.7281875
17102,20ko010h_1.2253_018c020r_-1.2253.wav,24939,6852,2.6198071563575915,11.8080625
17103,405o0309_0.77373_01ec0219_-0.77373.wav,24981,5015,-1.1387637263420087,10.739875
17104,01fo030x_1.162_019o0315_-1.162.wav,11397,5144,3.989678599944516,7.0668125
17105,40go0301_1.0722_015o0303_-1.0722.wav,16779,21821,2.3820356308509094,17.107125
17106,20ga0109_0.21004_40nc0210_-0.21004.wav,29371,3292,2.9666004363275045,7.6265
17107,01xo030e_1.863_40aa010d_-1.863.wav,5171,29241,-0.4728176341938317,7.293875
17108,20sa010f_2.3307_20rc010i_-2.3307.wav,28753,18214,5.931062828200897,10.4754375
17109,401o0312_2.3246_01va010t_-2.3246.wav,14721,31346,3.015786510155217,10.4278125
17110,208o010r_2.0294_020c0205_-2.0294.wav,1145,17169,4.785586386479279,8.4905
17111,018a0102_1.0668_20da010j_-1.0668.wav,12920,23573,2.822651773677074,8.1313125
17112,20mo010b_1.7392_207a010p_-1.7392.wav,31059,16985,1.1518403377119286,8.66275
17113,409o0315_0.38456_01ko0308_-0.38456.wav,30933,12955,3.792442477441429,16.0951875
17114,02aa010p_0.32575_20ga0113_-0.32575.wav,22780,26067,-0.1249610074603571,8.162
17115,407c020d_1.0261_20aa0107_-1.0261.wav,29973,5773,0.8208218782129291,12.85875
17116,02ca010i_1.435_01ua010k_-1.435.wav,17291,31912,1.090938858666373,9.3595
17117,022o0316_1.3104_01oo030v_-1.3104.wav,17736,29827,3.997431143506271,11.57875
17118,01za010s_1.0789_40mc020a_-1.0789.wav,22211,20059,4.996906167243177,10.3195625
17119,01pa010e_1.8408_01gc0219_-1.8408.wav,8145,20727,-0.6757226967079362,9.6309375
17120,40ja0112_0.25139_029c020p_-0.25139.wav,31721,7232,3.18856294070949,8.932
17121,01yo0319_1.8731_207a0112_-1.8731.wav,19149,7104,5.619299701606787,11.799625
17122,01cc020g_0.13338_02co030r_-0.13338.wav,6543,21580,-1.3539772112356545,11.1888125
17123,20ba010a_1.9137_01nc0209_-1.9137.wav,13487,13396,-1.3361728507282566,13.95925
17124,029c0209_1.8192_20uo010h_-1.8192.wav,13854,6985,5.269494998072092,9.8973125
17125,01kc020f_0.34292_01ea0103_-0.34292.wav,6513,14396,4.4215836106602655,12.264625
17126,013o031f_1.3073_20ic0107_-1.3073.wav,17609,11675,3.8600493654502976,8.25025
17127,027a010f_1.5365_204o010n_-1.5365.wav,11922,5418,3.3835660389943074,8.00375
17128,20po010j_0.55486_027c021a_-0.55486.wav,24042,11259,-2.552652770569256,12.9575
17129,01qc0215_0.52418_20ea010p_-0.52418.wav,8229,25313,1.2343670435478264,8.5041875
17130,01la010f_0.8137_01ma010k_-0.8137.wav,25032,30135,5.7117757933329365,8.9603125
17131,01eo030b_2.3378_023o0315_-2.3378.wav,6099,28174,3.5754552452807467,11.289
17132,20io010k_2.0735_20qc010d_-2.0735.wav,19227,26866,-1.3087593750331372,13.4008125
17133,401a010e_0.76178_017c021b_-0.76178.wav,17342,28112,3.079195847723061,12.425375
17134,209a0109_2.4328_025c020e_-2.4328.wav,14776,31385,1.391648752569135,14.3113125
17135,403c0218_0.608_40io030r_-0.608.wav,15743,2029,1.2194496286269283,9.9849375
17136,01cc020g_1.4684_20ga010q_-1.4684.wav,15832,9245,3.241462234532915,9.3336875
17137,20fa010p_0.79029_40ja010d_-0.79029.wav,23724,11488,-2.2035930242342583,7.4385
17138,20ma010m_1.254_026c0214_-1.254.wav,30311,23814,2.4085769034841427,9.6750625
17139,022c020a_1.7908_20nc0109_-1.7908.wav,28099,22545,2.697385693723323,9.777125
17140,01rc0207_0.088699_015c020i_-0.088699.wav,29470,26493,5.389601951364041,13.3335625
17141,023c020a_0.064916_40io0316_-0.064916.wav,9736,12322,3.230513864851499,5.8365
17142,01fo030v_2.2439_011c0219_-2.2439.wav,25111,22377,3.786339241756848,11.2635625
17143,025c0219_1.8645_01wc0215_-1.8645.wav,25000,24683,-1.7598411553041182,10.870375
17144,02do030y_1.8242_025o030p_-1.8242.wav,17562,26925,3.5054068174259143,17.9749375
17145,40mc0210_0.96169_40ba0108_-0.96169.wav,31690,25477,4.841483097754978,10.8641875
17146,01uc020v_2.2418_20do010h_-2.2418.wav,5413,9154,4.898111842037815,14.8304375
17147,208a010a_1.6976_02ec0202_-1.6976.wav,5370,23367,4.877037161398016,14.2665625
17148,01lo0302_0.18845_02ac0217_-0.18845.wav,20121,14148,4.993417839451766,8.124625
17149,20fa010p_1.2538_01fa0110_-1.2538.wav,9216,28860,4.1518475385607125,8.22425
17150,01ro0312_0.98119_021a010m_-0.98119.wav,11743,26182,5.079102635748718,10.9385625
17151,40jo0310_1.856_40bo0316_-1.856.wav,2089,29916,-1.705369624715845,8.9604375
17152,20ka010w_1.2358_20do010p_-1.2358.wav,1689,7195,2.093367778932998,9.59525
17153,01ra010k_1.536_013c0202_-1.536.wav,26976,11121,-1.629486391515557,10.0880625
17154,40da010b_2.3616_20ta010s_-2.3616.wav,15720,2304,-1.654954299332795,6.5625625
17155,40oc020y_2.4127_021a0112_-2.4127.wav,21172,25435,0.3618769806270454,10.1876875
17156,40ha010o_2.2228_20na010v_-2.2228.wav,29099,29588,0.0136655663549887,8.9205625
17157,401o030t_1.4072_01tc0202_-1.4072.wav,3263,18436,-1.23387682839593,6.9906875
17158,01uo031e_2.0593_012c020j_-2.0593.wav,10089,31735,-0.5742902437330577,11.662
17159,01go030f_0.33325_02ea010g_-0.33325.wav,9722,4328,3.1931481584498167,9.470875
17160,01ro0309_1.1329_20ma0114_-1.1329.wav,2204,14052,1.1997486394174557,5.696
17161,209a010z_1.8885_023c021h_-1.8885.wav,14023,25386,4.822884821174775,7.4630625
17162,20la010j_2.2109_01vc020u_-2.2109.wav,1779,10290,0.5746115387082975,6.9743125
17163,011o030d_1.7597_021o030b_-1.7597.wav,20188,14944,3.1186112974150597,10.1118125
17164,40go030c_2.1793_207c0105_-2.1793.wav,25777,15551,5.351485700702444,10.564375
17165,01tc020k_0.61754_02co0308_-0.61754.wav,15204,11428,5.161332497637904,10.445375
17166,013c0203_0.88398_40da010g_-0.88398.wav,18488,20516,3.8595687880544274,8.840625
17167,406o0311_1.4386_02ec020w_-1.4386.wav,27109,6212,3.012744115410234,11.9868125
17168,405o0311_2.023_013c0205_-2.023.wav,28391,22455,0.6572229205247986,8.989625
17169,20ec0104_2.1062_40oc0211_-2.1062.wav,25580,5453,0.6880713667211169,7.7595625
17170,023o030p_0.36166_01po0303_-0.36166.wav,8259,13477,4.9694672522436445,5.1810625
17171,40ca0114_1.9547_20qa010m_-1.9547.wav,16706,21080,-0.0126488419988977,6.841625
17172,01ao030d_2.2546_204c0109_-2.2546.wav,8603,5026,4.0440443304479405,17.36875
17173,028o0312_0.32158_012c0202_-0.32158.wav,14301,15254,1.806398723553244,14.7880625
17174,401a0111_2.0247_40ec020a_-2.0247.wav,20846,14433,3.607157859502993,8.7593125
17175,01oa010e_2.4415_40po0304_-2.4415.wav,24723,22007,5.610202780387338,9.515625
17176,20jc010g_1.5833_20va0105_-1.5833.wav,13247,16846,0.7797727325329169,7.1008125
17177,40pa0108_0.23021_408c021a_-0.23021.wav,3968,23231,-0.4438566339714747,8.388
17178,016a010h_0.84871_20pa010o_-0.84871.wav,26356,27433,1.0045775879891838,9.1541875
17179,40go0303_1.574_01rc0217_-1.574.wav,13061,7049,-0.6868160079317778,17.3099375
17180,028a010g_1.6447_019c021b_-1.6447.wav,16667,16055,0.5662605355485844,7.037125
17181,40co0304_0.64113_20na0102_-0.64113.wav,30094,17962,1.5444466488706352,11.4103125
17182,208a010z_2.1233_209o010h_-2.1233.wav,23416,8889,2.1177421039666005,12.1190625
17183,20ca0102_1.8657_014c020s_-1.8657.wav,19295,1537,5.803986690647843,8.1224375
17184,017c021b_1.0682_20no010f_-1.0682.wav,27029,15572,2.8170313531405027,12.9225625
17185,021o030m_1.2361_40mo0305_-1.2361.wav,10655,25771,3.301188657424971,14.3168125
17186,01vc0215_0.46884_207c010c_-0.46884.wav,20049,6363,-1.1904019510942656,9.7725625
17187,020a0106_0.043346_408a0113_-0.043346.wav,14955,5687,4.10200577047241,5.6618125
17188,022o030u_0.98855_20gc010j_-0.98855.wav,22680,18756,2.326183718995707,14.23075
17189,20nc010b_1.4065_20qa010v_-1.4065.wav,13540,6224,5.98030345557444,9.45525
17190,20hc010e_1.6146_20no0105_-1.6146.wav,21216,21233,0.3101377578026412,10.5730625
17191,408c020h_1.2698_01la0107_-1.2698.wav,2473,902,0.5812985594548925,7.0048125
17192,01go0317_0.52379_014o031d_-0.52379.wav,15168,26590,-0.1171563985162364,15.3935
17193,20ma0106_0.79349_01so031a_-0.79349.wav,18638,18828,4.379926037209556,8.6013125
17194,20jc0103_0.70219_409o0305_-0.70219.wav,31547,20089,5.281529588833893,9.370375
17195,025a010x_2.0394_20ka0102_-2.0394.wav,5710,17926,0.873317303648415,8.645125
17196,20bc010c_0.89123_209a010n_-0.89123.wav,21633,30460,5.4964444553130924,13.0958125
17197,40ko030j_0.42384_207o0105_-0.42384.wav,11381,6715,-1.4818114711625627,10.951
17198,012a0109_2.136_015c021b_-2.136.wav,10406,14326,3.78566365157058,6.7941875
17199,20ta0114_2.1659_20oc010o_-2.1659.wav,848,3216,2.490612776412801,7.234
17200,20vo0105_0.57109_01vc020i_-0.57109.wav,16491,12516,-0.4054218414468766,14.7929375
17201,014c0209_0.35948_01nc020q_-0.35948.wav,27697,16583,1.1471613546089303,17.0376875
17202,01kc0206_2.2482_40ma0112_-2.2482.wav,19105,26234,5.681415534342509,11.6208125
17203,20ka010f_2.236_029c020a_-2.236.wav,26364,15312,2.0390929895730547,11.20375
17204,01vo031a_1.8194_01mo030h_-1.8194.wav,24186,3529,-0.4460473677435903,8.9155625
17205,20ho010i_0.63173_20ra010n_-0.63173.wav,24056,1909,-1.2003023662425814,9.2028125
17206,20cc0105_0.2205_407o0312_-0.2205.wav,29528,29854,1.618072979433986,10.865125
17207,01so0315_2.0273_01bc0219_-2.0273.wav,9221,3783,3.883465752300961,11.757375
17208,20ka010w_1.9483_01va0103_-1.9483.wav,10757,15796,2.2365562176079994,8.5595625
17209,015o0308_0.73848_40eo031b_-0.73848.wav,4316,16467,5.504569051691915,14.67925
17210,01ba010s_1.8235_01ic020j_-1.8235.wav,6242,10119,-1.7843767434535265,7.4115
17211,204o0103_0.24824_40io0304_-0.24824.wav,23159,28142,4.520105890021161,12.7863125
17212,021c021d_1.0291_20tc010c_-1.0291.wav,29611,23021,1.0411623361017783,10.0663125
17213,01bo0309_0.54657_028a010p_-0.54657.wav,181,5243,3.574701725964686,12.112
17214,01tc021f_1.8285_20ma010r_-1.8285.wav,9542,22827,-0.7280585391246497,9.128375
17215,018c0209_1.2524_401o0307_-1.2524.wav,16431,10815,-1.070870258941468,7.4565625
17216,20na010w_2.4711_20qc0107_-2.4711.wav,16574,2303,0.3753036730477599,6.4398125
17217,20oa0102_1.1821_20ma010d_-1.1821.wav,18873,29814,2.888280499901824,9.0429375
17218,206a0112_0.33255_01uc0208_-0.33255.wav,24087,26509,-2.6643874796442963,10.9268125
17219,205c010e_1.7289_20ao010i_-1.7289.wav,15198,19976,-0.2216533294045088,15.018375
17220,40lc0204_0.20113_20hc010o_-0.20113.wav,18927,25645,0.1032792672308602,9.027875
17221,40ao030h_0.27285_017c0207_-0.27285.wav,7452,20170,-1.7242842725985876,6.537875
17222,40ca010b_0.16825_20ja010n_-0.16825.wav,31747,8889,-2.0394149685774625,7.29975
17223,01ac020b_1.2455_206o0103_-1.2455.wav,2989,10329,-2.38983878061047,8.31025
17224,02ca0111_0.48474_020c020z_-0.48474.wav,28664,1148,1.488500816890432,7.671375
17225,014a010c_0.42676_40cc0209_-0.42676.wav,17566,7129,-1.645032442939315,5.62425
17226,20vc0104_2.2167_20lc010f_-2.2167.wav,9974,15996,3.50566938539167,8.943125
17227,021a010a_2.0482_01xo030y_-2.0482.wav,28836,3561,-1.8203416361160236,11.6505
17228,20kc010p_1.1613_02ca010i_-1.1613.wav,12456,22562,2.0102551815702707,13.948625
17229,20oo0101_1.2741_01ao030d_-1.2741.wav,24042,24501,-1.8779906291281407,19.550875
17230,40ko030p_2.2496_20cc010g_-2.2496.wav,30549,22719,2.927177980172119,12.24925
17231,023o030p_0.20192_024o0309_-0.20192.wav,5540,1959,-2.6723962042574287,6.020875
17232,01vc0219_0.6972_02dc021b_-0.6972.wav,15653,20076,-2.991915159100302,11.88425
17233,02ca010i_0.53997_20fa010y_-0.53997.wav,25674,20624,3.874731780350793,8.797375
17234,40mo0304_1.4889_40ea010n_-1.4889.wav,4400,19201,4.416406214231936,14.7853125
17235,205c010j_0.17278_01nc020a_-0.17278.wav,14472,10986,-2.743855252353961,5.9501875
17236,20ic0109_0.13292_01fc020c_-0.13292.wav,2558,16048,1.564415794574316,10.682875
17237,016c020w_0.23546_01po030h_-0.23546.wav,13411,14619,1.5952139847400924,9.1550625
17238,403a010l_0.95833_02ba0108_-0.95833.wav,2842,1807,-2.047572409551066,6.5096875
17239,20ba010p_0.17488_20na010o_-0.17488.wav,16347,13839,5.686487006651673,7.586625
17240,406c020d_2.2655_013a010x_-2.2655.wav,14825,17041,5.588719996815071,8.7321875
17241,40nc020f_1.1168_01ao031e_-1.1168.wav,7241,24965,-0.7099080415840846,12.0199375
17242,40ha010q_0.0062963_021c020z_-0.0062963.wav,98,18243,4.977817506109372,7.448375
17243,408c0206_1.4065_01ja0112_-1.4065.wav,11667,5960,-2.13904583922179,8.4304375
17244,40lc021c_0.32027_20ma010f_-0.32027.wav,15076,18348,1.0290974661125976,14.6366875
17245,01uo030o_0.78386_406a0113_-0.78386.wav,10686,6600,1.267218461071555,12.4814375
17246,026o0310_0.58128_02eo030e_-0.58128.wav,17806,31847,-0.6469814796453837,13.874625
17247,40ko031b_1.6623_02cc0218_-1.6623.wav,13628,27605,-2.080829925403481,9.222625
